frame,x,y,vx,vy,detected,confidence
247,228.82936096191406,302.68377685546875,0.22753192484378815,0.673507571220398,True,0.9318736791610718
248,229.02796936035156,303.68402099609375,0.21861089766025543,0.7742775678634644,True,0.922392725944519
249,229.6295928955078,304.2253112792969,0.3367348909378052,0.7024213671684265,True,0.9151231646537781
250,229.9834442138672,304.9644775390625,0.34201478958129883,0.713751494884491,True,0.919191837310791
251,230.16000366210938,305.841796875,0.29098865389823914,0.7642011046409607,True,0.9131253361701965
252,230.73008728027344,306.8063049316406,0.37706491351127625,0.8259760141372681,True,0.8967468738555908
253,231.05267333984375,307.31085205078125,0.36026594042778015,0.7268424034118652,True,0.9055445790290833
254,231.2030029296875,308.0185241699219,0.295524537563324,0.7209333181381226,True,0.9036378264427185
255,231.24508666992188,308.3635559082031,0.21736451983451843,0.6049959063529968,True,0.897985577583313
256,231.22735595703125,308.4761657714844,0.14485998451709747,0.4531399607658386,True,0.9679515957832336
257,231.69137573242188,308.9652404785156,0.24328549206256866,0.46422603726387024,True,0.9576180577278137
258,231.96788024902344,309.2111511230469,0.25352948904037476,0.396891325712204,True,0.9550104737281799
259,232.1088409423828,309.80731201171875,0.21881668269634247,0.4583456516265869,True,0.961101233959198
260,232.1610870361328,310.63897705078125,0.1674460470676422,0.5734792351722717,True,0.9554817080497742
261,232.16151428222656,311.1044616699219,0.11593665182590485,0.5401683449745178,True,0.9528723955154419
262,232.1363983154297,311.8252868652344,0.07243679463863373,0.5958858728408813,True,0.9564651846885681
263,232.1026611328125,312.7154235839844,0.03969527781009674,0.686636745929718,True,0.9535641074180603
264,232.06997680664062,313.1976623535156,0.01737717166543007,0.6235986948013306,True,0.9524345993995667
265,232.04295349121094,313.9121398925781,0.0036810454912483692,0.6516225337982178,True,0.9508296847343445
266,232.02291870117188,314.7855224609375,-0.0036299347411841154,0.7200194597244263,True,0.9442396759986877
267,232.0094757080078,315.24853515625,-0.0066538481041789055,0.6407565474510193,True,0.9296162128448486
268,232.0013885498047,315.945556640625,-0.007096430286765099,0.6581153273582458,True,0.9321426749229431
269,231.9971923828125,316.8051452636719,-0.006201696582138538,0.7202538847923279,True,0.9141817092895508
270,231.99557495117188,317.25830078125,-0.004790218081325293,0.6378809809684753,True,0.9151429533958435
271,231.99546813964844,317.4405822753906,-0.0033452468924224377,0.4973742663860321,True,0.9391916990280151
272,231.99612426757812,317.9695129394531,-0.0021108011715114117,0.5071015357971191,True,0.9410135746002197
273,231.99705505371094,318.23431396484375,-0.0011730053229257464,0.432374507188797,True,0.9335005879402161
274,231.9979705810547,318.83612060546875,-0.0005270745023153722,0.4846327006816864,True,0.9358842372894287
275,231.9987335205078,319.6660461425781,-0.00012516198330558836,0.5911299586296082,True,0.9212427735328674
276,231.9993133544922,320.1264343261719,9.254063479602337e-05,0.5508095026016235,True,0.9226000308990479
277,231.9997100830078,320.8413391113281,0.0001858417526818812,0.6014121770858765,True,0.9187062382698059
278,231.9999542236328,321.2176818847656,0.000202588111278601,0.5319961309432983,True,0.9193657040596008
279,232.0000762939453,321.8769226074219,0.00017866474809125066,0.5712447762489319,True,0.9194477796554565
280,232.0001220703125,322.2203369140625,0.00013799502630718052,0.500977098941803,True,0.9252619743347168
281,232.0001220703125,322.86297607421875,9.732530452311039e-05,0.5446707606315613,True,0.9281064867973328
282,232.00010681152344,323.2004089355469,6.38325946056284e-05,0.48075708746910095,True,0.9344774484634399
283,232.0000762939453,323.8432312011719,3.751689291675575e-05,0.5307473540306091,True,0.9403837323188782
284,232.0000457763672,324.1838684082031,2.0770537958014756e-05,0.47211119532585144,True,0.9409840106964111
285,232.00003051757812,324.83087158203125,1.1201192137377802e-05,0.5260488390922546,True,0.9468423128128052
286,232.00001525878906,325.17547607421875,4.024182999273762e-06,0.47008731961250305,True,0.974552571773529
287,232.0,325.82574462890625,1.6318465441145236e-06,0.525656521320343,True,0.9547477960586548
288,232.0,326.1727600097656,1.6318465441145236e-06,0.47056102752685547,True,0.9434834718704224
289,232.0,326.3162536621094,1.6318465441145236e-06,0.3697001338005066,True,0.9190220236778259
290,232.0,326.8456115722656,1.6318465441145236e-06,0.4189392030239105,True,0.8961101770401001
291,231.4916229248047,327.13006591796875,-0.15678252279758453,0.37746086716651917,True,0.8854465484619141
292,231.16461181640625,327.24951171875,-0.20927995443344116,0.2978869676589966,True,0.8720677495002747
293,230.97804260253906,327.7774963378906,-0.20227758586406708,0.36884844303131104,True,0.8643512725830078
294,230.8897705078125,328.0719299316406,-0.16712220013141632,0.34590592980384827,True,0.8558642864227295
295,230.3552703857422,328.2054138183594,-0.28042086958885193,0.28039419651031494,True,0.8376705646514893
296,230.0367889404297,328.7472229003906,-0.29215526580810547,0.3610111474990845,True,0.841424286365509
297,229.87445068359375,329.05322265625,-0.2521171271800995,0.3440399169921875,True,0.8403335213661194
298,229.8143310546875,329.1953125,-0.19290441274642944,0.2817530333995819,True,0.8328507542610168
299,231.84738159179688,329.2345275878906,0.49358609318733215,0.20695902407169342,True,0.8226944208145142
300,230.6425018310547,329.7254333496094,-0.030225543305277824,0.29452332854270935,True,0.825212299823761
301,229.79263305664062,330.00982666015625,-0.28300461173057556,0.2913941442966461,True,0.9423164129257202
302,229.25054931640625,330.1480712890625,-0.36290624737739563,0.2441694289445877,True,0.9420934915542603
303,228.43638610839844,330.1928405761719,-0.5020756125450134,0.18267202377319336,True,0.9503839015960693
304,227.96771240234375,330.1846008300781,-0.49177661538124084,0.12379662692546844,True,0.9505875706672668
305,227.7423553466797,330.6600036621094,-0.4096118211746216,0.2322268784046173,True,0.9409223794937134
306,227.16358947753906,330.947021484375,-0.46178150177001953,0.2491215616464615,True,0.9381526708602905
307,226.85340881347656,331.096435546875,-0.41503044962882996,0.2183704674243927,True,0.9470474123954773
308,226.72389221191406,331.15478515625,-0.3269781172275543,0.16901178658008575,True,0.9440237283706665
309,226.70350646972656,331.1591796875,-0.23242340981960297,0.1182464063167572,True,0.9327918887138367
310,226.23159790039062,331.1363830566406,-0.30628201365470886,0.0747489482164383,True,0.9351930022239685
311,225.96328735351562,331.1037902832031,-0.29457393288612366,0.04164858162403107,True,0.9352247714996338
312,225.83712768554688,331.0715026855469,-0.2426339089870453,0.018844829872250557,True,0.9353116154670715
313,225.80064392089844,331.04443359375,-0.17905756831169128,0.004677413497120142,True,0.9239705204963684
314,225.3055877685547,331.0241394042969,-0.2765117883682251,-0.003021125216037035,True,0.9224540591239929
315,225.01429748535156,331.0103759765625,-0.28107157349586487,-0.00633211899548769,True,0.9275269508361816
316,224.8688507080078,331.0019836425781,-0.23924635350704193,-0.006968480534851551,True,0.9692182540893555
317,224.81790161132812,330.99755859375,-0.18117478489875793,-0.006188578903675079,True,0.955263078212738
318,224.3130340576172,330.9957580566406,-0.2810046076774597,-0.004834516439586878,True,0.9630298614501953
319,224.0157470703125,330.99554443359375,-0.28602612018585205,-0.003413468599319458,True,0.9712418913841248
320,223.86712646484375,330.9961242675781,-0.2436506599187851,-0.002179022878408432,True,0.9635169506072998
321,223.8148956298828,330.9970397949219,-0.18461737036705017,-0.0012316576903685927,True,0.958976686000824
322,223.8182373046875,330.9979553222656,-0.12665106356143951,-0.0005761575303040445,True,0.9484274983406067
323,223.33999633789062,330.99871826171875,-0.23508131504058838,-0.00016467565728817135,True,0.9442508816719055
324,223.05157470703125,330.9992980957031,-0.25153103470802307,6.020396904204972e-05,True,0.9392924904823303
325,222.90170288085938,330.99969482421875,-0.22018185257911682,0.0001606821024324745,True,0.931241512298584
326,222.8434295654297,330.99993896484375,-0.17024900019168854,0.00018460546561982483,True,0.9236555099487305
327,222.83932495117188,330.49169921875,-0.11900993436574936,-0.15661869943141937,True,0.918441891670227
328,222.8625030517578,330.16473388671875,-0.07516080141067505,-0.209154412150383,True,0.9142780303955078
329,222.38706970214844,329.9781494140625,-0.19860297441482544,-0.2021879255771637,True,0.9069584608078003
330,222.0926513671875,329.8898620605469,-0.22815072536468506,-0.1670636385679245,True,0.911724328994751
331,221.93338012695312,329.8637390136719,-0.2069067806005478,-0.12360445410013199,True,0.9419110417366028
332,221.8655242919922,329.87225341796875,-0.16402176022529602,-0.0828629657626152,True,0.9384356737136841
333,221.85325622558594,329.3880920410156,-0.1172228753566742,-0.20662809908390045,True,0.9361667037010193
334,221.87022399902344,329.0892028808594,-0.07583785057067871,-0.23507776856422424,True,0.9295342564582825
335,221.3905487060547,328.92828369140625,-0.20038527250289917,-0.21220703423023224,True,0.9343976378440857
336,221.09349060058594,328.86041259765625,-0.23020096123218536,-0.1676904410123825,True,0.948047935962677
337,220.93280029296875,328.84893798828125,-0.20876802504062653,-0.11951357126235962,True,0.9531025290489197
338,220.86431884765625,328.8669738769531,-0.1655002236366272,-0.07709266245365143,True,0.9565334916114807
339,220.8519287109375,328.8966979980469,-0.11828028410673141,-0.04415018856525421,True,0.9552709460258484
340,220.86904907226562,328.927490234375,-0.07651966065168381,-0.021030649542808533,True,0.9519822001457214
341,220.8979949951172,328.9540100097656,-0.04399106279015541,-0.00636562705039978,True,0.9456621408462524
342,220.92822265625,328.9742431640625,-0.02110118791460991,0.0018448716728016734,True,0.9367519021034241
343,220.4459686279297,328.9882507324219,-0.16332319378852844,0.005596055183559656,True,0.9397132992744446
344,220.13894653320312,328.9969787597656,-0.20763644576072693,0.006562558934092522,True,0.9392066597938538
345,219.9662322998047,328.4933776855469,-0.19686613976955414,-0.15077662467956543,True,0.9403149485588074
346,219.88661193847656,328.1684265136719,-0.16070596873760223,-0.20448936522006989,True,0.9709843993186951
347,219.86524963378906,327.9822692871094,-0.11773242801427841,-0.1988338828086853,True,0.9634026885032654
348,219.87586975097656,327.8935241699219,-0.07814643532037735,-0.1648818403482437,True,0.9529469013214111
349,219.9005584716797,327.8665771484375,-0.046433623880147934,-0.12233652919530869,True,0.9378014802932739
350,219.92828369140625,327.874267578125,-0.02356288768351078,-0.08223618566989899,True,0.9281651377677917
351,219.4447784423828,327.3893737792969,-0.16540929675102234,-0.20641280710697174,True,0.9256837964057922
352,219.13734436035156,327.0899353027344,-0.2092105895280838,-0.23509691655635834,True,0.923344075679779
353,218.96466064453125,326.9286193847656,-0.19794268906116486,-0.2123362272977829,True,0.9211421012878418
354,218.88531494140625,326.8605041503906,-0.16136865317821503,-0.16785311698913574,True,0.92366623878479
355,218.86428833007812,326.8489074707031,-0.11808889359235764,-0.1196666732430458,True,0.9242334365844727
356,218.87522888183594,326.86688232421875,-0.07829716056585312,-0.07721705734729767,True,0.9298174381256104
357,218.90016174316406,326.8966064453125,-0.046459946781396866,-0.04424109309911728,True,0.9343218803405762
358,218.92807006835938,326.92742919921875,-0.02352222427725792,-0.021092845126986504,True,0.9399572610855103
359,218.95306396484375,326.9539489746094,-0.008555767126381397,-0.006408683955669403,True,0.9466515183448792
360,218.97271728515625,326.9742126464844,0.0001451605639886111,0.0018161687767133117,True,0.9453513026237488
361,218.98666381835938,326.98822021484375,0.004398734774440527,0.005572136957198381,True,0.9402217268943787
362,218.99560546875,326.9969482421875,0.005800643935799599,0.006543425377458334,True,0.9387568831443787
363,219.0006866455078,327.001708984375,0.005580549128353596,0.005997972562909126,True,0.9360023140907288
364,219.00308227539062,327.0037841796875,0.004597298800945282,0.004787450190633535,True,0.9295190572738647
365,219.00376892089844,327.00421142578125,0.0033939536660909653,0.003442957065999508,True,0.9224211573600769
366,219.00352478027344,327.0037536621094,0.002271947916597128,0.0022420042660087347,True,0.9143168926239014
367,219.0028533935547,326.49456787109375,0.0013628600863739848,-0.15547995269298553,True,0.9085508584976196
368,219.0020751953125,326.16668701171875,0.0007025751983746886,-0.20864245295524597,True,0.9054666757583618
369,219.00135803222656,325.9793701171875,0.00026716996217146516,-0.20206353068351746,True,0.8985347151756287
370,219.0008087158203,325.8905334472656,1.118996169680031e-05,-0.16714976727962494,True,0.902236819267273
371,219.0004119873047,325.864013671875,-0.00011799620551755652,-0.12378149479627609,True,0.8993433117866516
372,218.4917755126953,325.8722839355469,-0.15694761276245117,-0.08305435627698898,True,0.8957538604736328
373,218.16461181640625,325.8963623046875,-0.2094426453113556,-0.050006620585918427,True,0.9086352586746216
374,217.97796630859375,325.9244689941406,-0.20241396129131317,-0.02591579221189022,True,0.9123136401176453
375,217.88966369628906,325.95013427734375,-0.16722507774829865,-0.010011539794504642,True,0.9267910122871399
376,217.86354064941406,325.9705505371094,-0.12370847910642624,-0.0006240115617401898,True,0.9673699736595154
377,217.87210083007812,325.9852294921875,-0.08291914314031601,0.004088891204446554,True,0.9656439423561096
378,217.8963623046875,325.9947509765625,-0.04986662417650223,0.005763526540249586,True,0.9587469696998596
379,217.92453002929688,326.000244140625,-0.025799719616770744,0.005682187154889107,True,0.9540412425994873
380,217.95021057128906,325.4945373535156,-0.009921782650053501,-0.15203019976615906,True,0.9494193196296692
381,217.97064208984375,325.16839599609375,-0.000560570100788027,-0.20572859048843384,True,0.9430074691772461
382,217.98529052734375,324.9816589355469,0.004130801651626825,-0.19987693428993225,True,0.9446899890899658
383,217.48641967773438,324.8927001953125,-0.15099547803401947,-0.1656617373228073,True,0.9410912394523621
384,217.16490173339844,324.8658142089844,-0.20358382165431976,-0.12286762148141861,True,0.9413422346115112
385,216.98098754882812,324.8736267089844,-0.1975192427635193,-0.08256632089614868,True,0.9458150863647461
386,216.89353942871094,324.89727783203125,-0.1635695993900299,-0.049805667251348495,True,0.9491315484046936
387,216.86724853515625,324.9250183105469,-0.12123242020606995,-0.025891872122883797,True,0.9472644925117493
388,216.87513732910156,324.9504089355469,-0.08141198009252548,-0.010078527964651585,True,0.9470301270484924
389,216.89859008789062,324.4622802734375,-0.049072377383708954,-0.15750865638256073,True,0.943373441696167
390,216.926025390625,324.14984130859375,-0.025479154661297798,-0.2052931785583496,True,0.9471419453620911
391,216.95111083984375,323.9727478027344,-0.009885905310511589,-0.19659942388534546,True,0.9426108598709106
392,216.97109985351562,323.88995361328125,-0.0006706253043375909,-0.1615038514137268,True,0.9406009316444397
393,216.98545837402344,323.3581237792969,0.0039657228626310825,-0.2757139801979065,True,0.9424142241477966
394,216.9947967529297,323.0404968261719,0.0056236120872199535,-0.2886326014995575,True,0.9415769577026367
395,217.00021362304688,322.8780212402344,0.005556626711040735,-0.24972842633724213,True,0.946066677570343
396,217.00283813476562,322.8172607421875,0.004652323666960001,-0.19145111739635468,True,0.9445879459381104
397,217.00367736816406,322.8160400390625,0.0034776865504682064,-0.13278624415397644,True,0.9336561560630798
398,217.00352478027344,322.8442687988281,0.002355680800974369,-0.08312612771987915,True,0.9156388640403748
399,217.0028839111328,322.882568359375,0.0014346312964335084,-0.045676492154598236,True,0.8916674256324768
400,217.0021209716797,322.9197998046875,0.0007576000643894076,-0.02010241523385048,True,0.8745077848434448
401,216.4930419921875,322.95068359375,-0.15647871792316437,-0.004375195596367121,True,0.8644346594810486
402,216.16546630859375,322.4652404785156,-0.20924648642539978,-0.1527431160211563,True,0.8691219687461853
403,215.97848510742188,322.15362548828125,-0.2023828774690628,-0.2017381638288498,True,0.8699679970741272
404,215.88992309570312,321.9763488769531,-0.16728012263774872,-0.19419273734092712,True,0.86456698179245
405,215.8636474609375,321.8929138183594,-0.12379462271928787,-0.1600397378206253,True,0.8618186116218567
406,215.87210083007812,321.36029052734375,-0.08300767838954926,-0.27494364976882935,True,0.9597020745277405
407,215.8963165283203,321.0419616699219,-0.0499408021569252,-0.2883263826370239,True,0.9535945057868958
408,215.92446899414062,320.8788757324219,-0.02585475891828537,-0.24969971179962158,True,0.9580329656600952
409,215.95016479492188,320.81768798828125,-0.009960075840353966,-0.19156114757061005,True,0.954754650592804
410,215.97059631347656,320.8161926269531,-0.0005845092819072306,-0.13294412195682526,True,0.9540265202522278
411,215.98526000976562,320.8442687988281,0.004116431809961796,-0.08328400552272797,True,0.94075608253479
412,215.99478149414062,320.88250732421875,0.005781497806310654,-0.04581044614315033,True,0.935400664806366
413,216.00027465820312,320.4113464355469,0.0056929811835289,-0.17699182033538818,True,0.9207380414009094
414,215.4945526123047,320.1152038574219,-0.15202657878398895,-0.21373333036899567,True,0.9339337944984436
415,215.16839599609375,319.9515686035156,-0.20572975277900696,-0.1982836276292801,True,0.9380408525466919
416,214.9816436767578,319.87872314453125,-0.19987571239471436,-0.15960432589054108,True,0.9448009133338928
417,214.89271545410156,319.8619079589844,-0.16566051542758942,-0.1155661940574646,True,0.9475480318069458
418,214.86581420898438,319.87530517578125,-0.12286639958620071,-0.07579599320888519,True,0.9490684270858765
419,214.87362670898438,319.90142822265625,-0.08256509900093079,-0.0443606935441494,True,0.9488628506660461
420,214.89727783203125,319.4213562011719,-0.04980683699250221,-0.1787334531545639,True,0.9474009275436401
421,214.92501831054688,319.1192626953125,-0.025893041864037514,-0.21677160263061523,True,0.9331398606300354
422,214.95040893554688,318.4436950683594,-0.010077305138111115,-0.35826873779296875,True,0.9332869052886963
423,214.97067260742188,318.0419921875,-0.000723269593436271,-0.3716610372066498,True,0.9320444464683533
424,214.9852294921875,317.8379211425781,0.003987241070717573,-0.3199722170829773,True,0.9381967782974243
425,214.99468994140625,317.76300048828125,0.005678622983396053,-0.24439352750778198,True,0.9359743595123291
426,215.00018310546875,317.7633361816406,0.005621206946671009,-0.16892009973526,True,0.9361157417297363
427,215.0028533935547,317.80059814453125,0.004712119232863188,-0.10533179342746735,True,0.9322627782821655
428,214.49534606933594,317.8501892089844,-0.15325863659381866,-0.05755205079913139,True,0.9289405941963196
429,214.16818237304688,317.8980407714844,-0.20689243078231812,-0.025040198117494583,True,0.9282163977622986
430,213.98097229003906,317.93756103515625,-0.20082306861877441,-0.005126389674842358,True,0.9314767718315125
431,213.8919219970703,317.4584045410156,-0.16635428369045258,-0.1513172835111618,True,0.9260632991790771
432,213.86508178710938,317.65936279296875,-0.12332811206579208,-0.04268128424882889,True,0.9299373626708984
433,213.873046875,317.30316162109375,-0.0828402116894722,-0.13936516642570496,True,0.9292591214179993
434,213.89686584472656,317.0805358886719,-0.04994797706604004,-0.16504450142383575,True,0.9335716366767883
435,213.92474365234375,316.9584655761719,-0.0259480569511652,-0.15179574489593506,True,0.9292356371879578
436,213.9502410888672,316.90496826171875,-0.01007968932390213,-0.12148483842611313,True,0.9619323015213013
437,213.9705810546875,316.8935546875,-0.0006969457608647645,-0.08753758668899536,True,0.9561840295791626
438,213.98519897460938,316.9046325683594,0.0040255263447761536,-0.057126205414533615,True,0.9492818117141724
439,213.9947052001953,316.4166564941406,0.0057145156897604465,-0.19000135362148285,True,0.9461461305618286
440,214.00021362304688,316.1114196777344,0.005647530313581228,-0.22553712129592896,True,0.94090336561203
441,214.0028839111328,315.94390869140625,0.004728873260319233,-0.20764723420143127,True,0.9391925930976868
442,214.0037384033203,315.8703308105469,0.0035350974649190903,-0.16629809141159058,True,0.9366218447685242
443,214.0035858154297,315.8544921875,0.002393953036516905,-0.11989632993936539,True,0.9272576570510864
444,213.49456787109375,315.8695068359375,-0.15532800555229187,-0.07828403264284134,True,0.9245687127113342
445,213.16677856445312,315.8973693847656,-0.20851442217826843,-0.0455520860850811,True,0.9300131797790527
446,212.97947692871094,315.9271545410156,-0.2019713819026947,-0.022317714989185333,True,0.9312397241592407
447,212.890625,315.9532165527344,-0.16708871722221375,-0.007399105001240969,True,0.9299331307411194
448,212.8640899658203,315.9733581542969,-0.12374436855316162,0.0010936894686892629,True,0.9285969734191895
449,212.87234497070312,315.9874572753906,-0.0830339789390564,0.005098460707813501,True,0.9295747876167297
450,212.89642333984375,315.996337890625,-0.050000596791505814,0.006265921052545309,True,0.9286945462226868
451,212.92449951171875,316.00128173828125,-0.02592173032462597,0.005859223660081625,True,0.9330691695213318
452,212.95013427734375,316.0035095214844,-0.010019869543612003,0.0047396100126206875,True,0.9328270554542542
453,212.97055053710938,316.0040588378906,-0.0006299489759840071,0.0034477482549846172,True,0.9312622547149658
454,212.98521423339844,315.4953308105469,0.00408534612506628,-0.15451344847679138,True,0.9271144866943359
455,212.99473571777344,315.16754150390625,0.0057623740285634995,-0.20794866979122162,True,0.9324508309364319
456,213.000244140625,314.9801330566406,0.00568342674523592,-0.20161376893520355,True,0.9308770298957825
457,213.00291442871094,314.89111328125,0.004755200352519751,-0.16689139604568481,True,0.9251667261123657
458,213.00376892089844,314.8644104003906,0.003551855217665434,-0.12365230917930603,True,0.9232979416847229
459,213.00360107421875,314.87255859375,0.002403533784672618,-0.08300651609897614,True,0.9206381440162659
460,213.00296020507812,314.89654541015625,0.0014609532663598657,-0.05001141130924225,True,0.9138583540916443
461,213.00218200683594,314.924560546875,0.0007671756902709603,-0.02594929188489914,True,0.9130994081497192
462,213.00144958496094,314.9501647949219,0.0003054547414649278,-0.010054608806967735,True,0.90939861536026
463,212.49249267578125,314.9705505371094,-0.15675382316112518,-0.0006670805742032826,True,0.9122365713119507
464,212.16505432128906,314.9851989746094,-0.20939239859580994,0.004055391531437635,True,0.9142754673957825
465,211.9781951904297,314.9947204589844,-0.2024402618408203,0.005739596206694841,True,0.9150915741920471
466,211.88975524902344,315.0002136230469,-0.16728249192237854,0.005667826160788536,True,0.9579217433929443
467,211.86355590820312,315.0028991699219,-0.12377067655324936,0.004744384437799454,True,0.9574158787727356
468,211.8720703125,315.0037536621094,-0.08297416567802429,0.0035482163075357676,True,0.9546353220939636
469,211.8963165283203,315.0035705566406,-0.04990728944540024,0.0024046795442700386,True,0.9532484412193298
470,211.9244842529297,314.49456787109375,-0.02582603134214878,-0.1553172767162323,True,0.9495912194252014
471,211.95018005371094,314.1667785644531,-0.009936132468283176,-0.20850849151611328,True,0.9541457891464233
472,211.9706268310547,313.9794921875,-0.0005677429144270718,-0.20196785032749176,True,0.9582560062408447
473,211.9852752685547,313.890625,0.004126021172851324,-0.167087584733963,True,0.9523118734359741
474,211.99478149414062,313.86407470703125,0.005788695067167282,-0.12374323606491089,True,0.9519469738006592
475,212.00027465820312,313.8723449707031,0.0057001784443855286,-0.08303045481443405,True,0.9502651691436768
476,212.00294494628906,313.89642333984375,0.004762382712215185,-0.04999707266688347,True,0.9522601366043091
477,212.0037841796875,313.92449951171875,0.0035542529076337814,-0.025920597836375237,True,0.9488634467124939
478,212.00360107421875,313.95013427734375,0.002403539139777422,-0.010021129623055458,True,0.9485763311386108
479,212.00296020507812,313.9705505371094,0.0014609586214646697,-0.0006336013902910054,True,0.9448217153549194
480,212.00218200683594,313.9851989746094,0.0007671810453757644,0.004084086045622826,True,0.9446393847465515
481,212.00144958496094,313.9947204589844,0.00030546009656973183,0.0057635060511529446,True,0.9359796643257141
482,212.00086975097656,314.000244140625,3.0341403544298373e-05,0.005686951335519552,True,0.9348269104957581
483,212.0004425048828,314.0028991699219,-0.00011080644617322832,0.004758724942803383,True,0.9323183298110962
484,212.0001678466797,314.0037536621094,-0.000163437842275016,0.0035577721428126097,True,0.9294683933258057
485,212.0,313.4952392578125,-0.000163437842275016,-0.15437471866607666,True,0.9332759380340576
486,211.9999237060547,313.1675720214844,-0.00013712214422412217,-0.20781472325325012,True,0.9334454536437988
487,211.99989318847656,312.980224609375,-0.00010362943430664018,-0.20150373876094818,True,0.9398955702781677
